bus_id,type,pd,qd,gs,bs,area,vm,va,basekv,zone,vmax,vmin,lam_p,lam_q,mu_vmax,mu_vmin
5244,1,65.13,18.45,0,0,5,0.99237,-67.617,161,17,1.1,0.9,187.51,15.11,0,0
5245,1,138.96,39.37,0,0,5,1.0026,-70.428,161,17,1.1,0.9,274.38,15.51,0,0
5246,1,21.21,6.01,0,0,5,1.0092,-55.572,161,18,1.1,0.9,33.66,2.19,0,0
5247,1,3.26,0.92,0,0,5,1.0048,-57.311,161,18,1.1,0.9,59.94,7.45,0,0
5248,1,101.02,28.62,0,0,5,0.99614,-68.548,161,17,1.1,0.9,207.24,22.33,0,0
5249,1,114.68,32.49,0,0,5,0.99371,-64.452,161,17,1.1,0.9,144.27,-2.57,0,0
5250,1,165.09,46.77,0,0,5,1.001,-67.996,161,16,1.1,0.9,1055.2,8.85,0,0
5251,1,123.12,34.88,0,0,5,0.9963,-69.305,161,17,1.1,0.9,262.46,32.44,0,0
5252,1,80.8,22.89,0,0,5,0.99343,-70.776,161,16,1.1,0.9,394.95,37.66,0,0
5253,1,126.68,35.89,0,0,5,0.992,-68.728,161,17,1.1,0.9,295.83,22.87,0,0
5254,1,82.94,23.5,0,0,5,0.99824,-68.041,161,17,1.1,0.9,209.86,8.94,0,0
5255,1,9.43,2.67,0,0,5,0.99381,-56.571,161,12,1.1,0.9,55.91,4.2,0,0
5256,1,1.3,0.37,0,0,5,0.99177,-64.646,161,14,1.1,0.9,220.69,29.62,0,0
5257,1,9.9,2.8,0,0,5,0.9917,-63.998,161,14,1.1,0.9,211.23,27.86,0,0
5258,1,100.19,28.39,0,0,5,0.99052,-69.599,161,16,1.1,0.9,349.29,50.59,0,0
5259,1,9.21,2.61,0,0,5,1.0029,-68.49,161,16,1.1,0.9,268.15,40.49,0,0
5260,1,0,0,0,0,5,1.009,-53.486,500,18,1.1,0.9,7.87,-8.19,0,0
5261,1,0,0,0,0,5,1.0104,-54.746,161,18,1.1,0.9,22.96,-0.67,0,0
5262,2,0,0,0,0,5,1.01,-49.179,13.8,18,1.1,0.9,8.62,0,0,0
5263,2,0,0,0,0,5,1.01,-50.889,13.8,18,1.1,0.9,8.44,0,0,0
5264,1,12.13,3.44,0,80.93,5,1.03,-54.287,161,15,1.1,0.9,44.57,0,0,0
5265,1,103.94,29.45,0,0,5,1.004,-67.016,161,17,1.1,0.9,176.75,19.79,0,0
5266,1,136.12,38.57,0,0,5,1.0044,-68.656,161,17,1.1,0.9,241.42,29.88,0,0
5267,1,39.32,11.14,0,0,5,1.0028,-57.005,161,13,1.1,0.9,38.52,1.75,0,0
5268,1,32.23,9.13,0,0,5,0.99076,-63.864,161,16,1.1,0.9,161.07,22.5,0,0
5269,1,86.96,24.64,0,0,5,0.99557,-64.186,161,17,1.1,0.9,250.93,26.56,0,0
5270,1,22.41,6.35,0,0,5,1.0002,-58.168,161,13,1.1,0.9,80.34,13.42,0,0
5271,1,10.01,2.83,0,0,5,1.0124,-53.414,161,13,1.1,0.9,88.17,9.28,0,0
5272,1,18.83,5.33,0,0,5,1.0002,-70.347,161,16,1.1,0.9,582.12,15.95,0,0
5273,1,116,32.87,0,0,5,1.0192,-70.472,161,17,1.1,0.9,250.31,6.77,0,0
5274,1,11.87,3.36,0,0,5,0.99336,-68.769,161,16,1.1,0.9,694.62,36.82,0,0
5275,1,4.75,1.35,0,0,5,0.99399,-58.895,161,14,1.1,0.9,74.31,12.04,0,0
5276,1,10.54,2.99,0,0,5,1.0089,-53.906,161,14,1.1,0.9,46.17,5.18,0,0
5277,1,104.8,29.69,0,0,5,0.99607,-69.136,161,16,1.1,0.9,339.61,-0.16,0,0
5278,1,50.69,14.36,0,0,5,1.0131,-52.211,161,13,1.1,0.9,62.91,7.81,0,0
5279,1,0,0,0,0,5,1.0204,-50.198,500,13,1.1,0.9,35.18,0.95,0,0
5280,1,94.63,26.81,0,0,5,1.016,-51.505,161,13,1.1,0.9,44.19,4.38,0,0
5281,2,0,0,0,0,5,1.0139,-47.27,13.8,13,1.1,0.9,35.05,0.97,0,0
5282,2,0,0,0,0,5,1.0152,-47.725,13.8,13,1.1,0.9,35.06,0.97,0,0
5283,2,0,0,0,0,5,1.0204,-50.198,13.8,13,1.1,0.9,35.18,0.95,0,0
5284,1,44.65,12.65,0,0,5,0.99378,-67.453,161,16,1.1,0.9,256.45,43.4,0,0
5285,1,10.15,2.88,0,0,5,0.99397,-59.855,161,12,1.1,0.9,142.99,21.67,0,0
5286,1,30.18,8.55,0,0,5,1.0086,-53.481,161,18,1.1,0.9,34.31,-1.12,0,0
5287,1,186.78,52.92,0,0,5,0.99158,-69.455,161,17,1.1,0.9,270.95,22.98,0,0
5288,1,13.61,3.86,0,0,5,0.9928,-63.897,161,16,1.1,0.9,162.85,23.36,0,0
5289,1,69.76,19.77,0,250,5,0.99791,-70.48,161,16,1.1,0.9,329.72,38.75,0,0
5290,1,30.34,8.6,0,0,5,0.99716,-59.527,161,18,1.1,0.9,104.83,15.4,0,0
5291,1,144.17,40.85,0,0,5,0.99318,-67.687,161,17,1.1,0.9,220.7,-53.98,0,0
5292,1,62.05,17.58,0,0,5,0.99164,-65.745,161,17,1.1,0.9,165.05,-15.33,0,0
5293,1,62.97,17.84,0,0,5,0.99057,-61.774,161,18,1.1,0.9,175.42,8.7,0,0
5294,1,111.16,31.49,0,0,5,0.99286,-71.069,161,16,1.1,0.9,412.32,30.95,0,0
5295,1,0,0,0,0,5,1.0133,-62.777,500,16,1.1,0.9,134.55,13.52,0,0
5296,1,102.32,28.99,0,0,5,1.0048,-65.379,161,16,1.1,0.9,162.38,25.46,0,0
5297,2,0,0,0,0,5,1.0133,-62.777,13.8,16,1.1,0.9,134.55,13.52,0,0
5298,2,0,0,0,0,5,1.0196,-62.094,13.8,16,1.1,0.9,134.18,13.34,0,0
5299,2,0,0,0,0,5,1.026,-61.379,13.8,16,1.1,0.9,133.81,13.17,0,0
5300,2,0,0,0,0,5,1.0239,-61.615,13.8,16,1.1,0.9,133.93,13.22,0,0
5301,2,0,0,0,0,5,1.0261,-61.387,13.8,16,1.1,0.9,133.78,13.15,0,0
5302,2,0,0,0,0,5,1.04,-58.367,13.8,16,1.1,0.9,132.94,0,0,0
5303,2,0,0,0,0,5,1.04,-59.489,13.8,16,1.1,0.9,133.41,0,0,0
5304,1,0,0,0,0,5,1.0097,-63.067,500,16,1.1,0.9,133.15,13.73,0,0
5305,1,189.42,53.67,0,0,5,1.0008,-67.072,161,16,1.1,0.9,226.7,39.18,0,0
5306,1,40.81,11.56,0,0,5,1.0025,-64.142,161,17,1.1,0.9,132.75,9.54,0,0
5307,1,143.56,40.67,0,0,5,1.0086,-69.671,161,16,1.1,0.9,243.85,18.37,0,0
5308,1,15.35,4.35,0,0,5,0.99669,-68.377,161,16,1.1,0.9,303.11,47.94,0,0
5309,1,98.85,28.01,0,0,5,0.99024,-70.659,161,16,1.1,0.9,543.66,19.66,0,0
5310,1,69.99,19.83,0,0,5,1.0079,-69.177,161,17,1.1,0.9,211.51,13.56,0,0
5311,1,40.96,11.61,0,0,5,0.99661,-71.168,161,16,1.1,0.9,413.52,27.72,0,0
5312,1,81.81,23.18,0,0,5,0.98791,-66.264,161,17,1.1,0.9,153.6,-9.25,0,0
5313,1,16.12,4.57,0,0,5,1.0024,-66.667,161,16,1.1,0.9,176.58,29.95,0,0
5314,1,11.99,3.4,0,0,5,1.0079,-56.051,161,13,1.1,0.9,40.65,2.7,0,0
5315,1,31.74,8.99,0,0,5,0.99266,-68.039,161,17,1.1,0.9,532.82,-44.79,0,0
5316,1,176.19,49.92,0,471.17,5,1.0251,-70.29,161,16,1.1,0.9,842.8,0,0,0
5317,1,0,0,0,0,5,1.009,-54.694,500,18,1.1,0.9,2.62,-12.11,0,0
5318,1,0,0,0,0,5,1.0056,-57.852,161,18,1.1,0.9,-568.32,-230.86,0,0
5319,2,0,0,0,0,5,1.01,-53.844,13.2,18,1.1,0.9,2.96,0,0,0
5320,2,0,0,0,0,5,1.009,-54.694,13.2,18,1.1,0.9,2.62,-12.11,0,0
5321,2,0,0,0,0,5,1.01,-53.881,13.2,18,1.1,0.9,2.97,0,0,0
5322,1,0,0,0,0,5,1.0114,-63.313,500,17,1.1,0.9,96.14,5.71,0,0
5323,1,219.44,62.17,0,0,5,1.0013,-67.609,161,17,1.1,0.9,220.17,35.01,0,0
5324,2,0,0,0,0,5,1.0397,-60.147,13.8,17,1.1,0.9,95.35,5.36,0,0
5325,2,0,0,0,0,5,1.0393,-60.133,13.8,17,1.1,0.9,95.42,5.39,0,0
5326,2,0,0,0,0,5,1.0217,-62.208,13.8,17,1.1,0.9,95.85,5.57,0,0
5327,1,4.01,1.14,0,0,5,1.0008,-56.59,161,14,1.1,0.9,61.28,9.63,0,0
5328,1,13.64,3.86,0,0,5,0.99937,-57.379,161,13,1.1,0.9,40.09,2.32,0,0
5329,1,148.25,42,0,0,5,0.98933,-69.776,161,16,1.1,0.9,471.17,37.54,0,0
5330,1,64.78,18.35,0,0,5,0.99859,-67.789,161,17,1.1,0.9,206.88,25.53,0,0
5331,1,26.36,7.47,0,0,5,0.99513,-68.202,161,16,1.1,0.9,199.31,36.8,0,0
5332,1,85.12,24.12,0,0,5,0.99404,-68.527,161,17,1.1,0.9,251.06,-63.77,0,0
5333,1,108.12,30.63,0,0,5,0.98589,-68.444,161,14,1.1,0.9,395.99,41.13,0,0
5334,1,23.95,6.78,0,0,5,1.017,-41.553,161,15,1.1,0.9,41.61,-3.06,0,0
5335,1,166.71,47.23,0,0,5,0.99059,-70.738,161,17,1.1,0.9,297.81,32.48,0,0
5336,1,74.14,21.01,0,0,5,0.99615,-68.138,161,16,1.1,0.9,290.6,45.3,0,0
5337,1,18.78,5.32,0,0,5,1.0005,-54.583,161,12,1.1,0.9,-41.88,-21.35,0,0
5338,1,80.26,22.74,0,0,5,0.9862,-64.649,161,18,1.1,0.9,269.89,-1.75,0,0
5339,1,80.01,22.67,0,200,5,1.0192,-70.063,161,17,1.1,0.9,263.02,10.78,0,0
5340,1,33.94,9.62,0,0,5,0.99719,-70.473,161,16,1.1,0.9,459.14,30.21,0,0
5341,1,38.7,10.97,0,0,5,1.0147,-69.017,161,17,1.1,0.9,235.84,13.64,0,0
5342,2,0,0,0,0,5,1.0232,-67.871,13.8,17,1.1,0.9,234.9,13.31,0,0
5343,2,0,0,0,0,5,1.04,-63.591,13.8,17,1.1,0.9,233.46,0,0,0
5344,1,94.71,26.84,0,0,5,1.003,-71.439,161,16,1.1,0.9,337,30.96,0,0
5345,1,33.12,9.38,0,0,5,0.99185,-61.899,161,14,1.1,0.9,163.53,21.9,0,0
5346,1,91.3,25.87,0,260,5,0.99903,-67.705,161,17,1.1,0.9,225.74,2.05,0,0
5347,1,18.68,5.29,0,0,5,1.0116,-44.267,161,15,1.1,0.9,13.91,8.41,0,0
5348,1,9.25,2.62,0,0,5,0.99348,-64.121,161,14,1.1,0.9,266.02,20.8,0,0
5349,1,60.83,17.23,0,0,5,0.99489,-68.638,161,16,1.1,0.9,281.59,38.24,0,0
5350,1,0,0,0,0,5,1.0064,-63.933,500,16,1.1,0.9,120.41,14.49,0,0
5351,1,174.28,49.38,0,0,5,0.99968,-67.15,161,16,1.1,0.9,242.51,44.19,0,0
5352,1,41.84,11.85,0,0,5,0.99803,-69.436,161,16,1.1,0.9,770.6,6.59,0,0
5353,1,56.58,16.03,0,0,5,1.0045,-68.276,161,17,1.1,0.9,259.85,34.63,0,0
5354,1,77.72,22.02,0,0,5,1.0054,-70.678,161,16,1.1,0.9,610.54,24.51,0,0
5355,1,5.65,1.6,0,0,5,0.9954,-64.809,161,14,1.1,0.9,329.83,11.97,0,0
5356,1,122.43,34.69,0,0,5,0.99877,-70.085,161,16,1.1,0.9,382.37,37.82,0,0
5357,1,91.04,25.79,0,0,5,0.99344,-68.52,161,16,1.1,0.9,227.33,37.13,0,0
5358,1,0,0,0,0,5,1.0189,-49.656,500,13,1.1,0.9,33.6,-0.6,0,0
5359,1,0,0,0,0,5,1.0164,-52.044,161,13,1.1,0.9,37.04,1.8,0,0
5360,2,0,0,0,0,5,1.01,-43.372,13.8,13,1.1,0.9,33.6,0,0,0
5361,1,0,0,0,0,5,1.0027,-55.677,500,12,1.1,0.9,44.62,5.27,0,0
5362,1,33.91,9.61,0,0,5,1.0008,-56.645,161,12,1.1,0.9,57.33,10.35,0,0
5363,2,0,0,0,0,5,1.0024,-55.482,13.8,12,1.1,0.9,44.58,5.27,0,0
5364,2,0,0,0,0,5,1.0006,-54.524,13.8,12,1.1,0.9,44.38,0,0,0
5365,2,0,0,0,0,5,1,-53.276,13.8,12,1.1,0.9,44.29,0,0,0
5366,2,0,0,0,0,5,1,-52.946,13.8,12,1.1,0.9,44.22,0,0,0
5367,2,0,0,0,0,5,1,-53.027,13.8,12,1.1,0.9,44.25,0,0,0
5368,2,0,0,0,0,5,1,-53.913,13.8,12,1.1,0.9,44.34,0,0,0
5369,2,0,0,0,0,5,1,-52.803,13.8,12,1.1,0.9,44.2,0,0,0
5370,1,105.99,30.03,0,0,5,0.99309,-67.921,161,17,1.1,0.9,303.25,20.07,0,0
5371,1,69,19.55,0,0,5,1.0012,-67.095,161,16,1.1,0.9,152.8,26.99,0,0
5372,1,39.8,11.28,0,0,5,0.99739,-71.058,161,16,1.1,0.9,324.41,34.18,0,0
5373,1,156.99,44.48,0,0,5,0.98318,-70.579,161,17,1.1,0.9,2272.4,675.62,0,0
5374,1,69.09,19.58,0,0,5,1.0085,-67.746,161,16,1.1,0.9,1141.3,8.3,0,0
5375,1,62.09,17.59,0,0,5,0.9947,-67.709,161,17,1.1,0.9,208.8,4.77,0,0
5376,1,47.85,13.56,0,0,5,1.0009,-68.206,161,17,1.1,0.9,253.98,35.78,0,0
5377,1,57.62,16.33,0,0,5,1.0064,-55.811,161,13,1.1,0.9,37.24,0.7,0,0
5378,1,68.06,19.28,0,113.05,5,1.0173,-56.787,161,13,1.1,0.9,36.54,1.31,0,0
5379,1,164.73,46.67,0,0,5,0.99998,-69.527,161,17,1.1,0.9,213.54,13.9,0,0
5380,1,0,0,0,0,5,1.0161,-60.233,500,14,1.1,0.9,9.47,-13.58,0,0
5381,1,79.8,22.61,0,0,5,1.0075,-61.789,161,14,1.1,0.9,52.09,2.85,0,0
5382,2,0,0,0,0,5,1.0311,-59.746,13.8,14,1.1,0.9,9.7,-13.2,0,0
5383,2,0,0,0,0,5,1.0331,-59.679,13.8,14,1.1,0.9,9.73,-13.15,0,0
5384,1,0,0,0,0,5,1.0101,-63.96,500,16,1.1,0.9,-47.27,-31.27,0,0
5385,1,240.97,68.28,0,0,5,1.0073,-66.523,161,16,1.1,0.9,1294.1,20.16,0,0
5386,1,63.55,18,0,160,5,0.99961,-69.72,161,16,1.1,0.9,337.26,40.37,0,0
5387,1,77.75,22.03,0,0,5,0.98805,-69.141,161,17,1.1,0.9,314.33,-33.38,0,0
5388,1,0,0,0,0,5,1.0163,-54.041,500,13,1.1,0.9,31.04,-0.83,0,0
5389,1,87.47,24.78,0,0,5,1.0121,-55.345,161,13,1.1,0.9,40.21,3.49,0,0
5390,1,0,0,0,0,5,1.0117,-53.153,161,13,1.1,0.9,108.94,11.58,0,0
5391,1,0,0,0,0,5,1.0109,-54.526,115,13,1.1,0.9,219.42,36.97,0,0
5392,1,7.49,2.12,0,0,5,1.0031,-55.817,115,13,1.1,0.9,221.59,37.64,0,0
5393,1,14.92,4.23,0,0,5,1.004,-57.334,161,13,1.1,0.9,67.85,9.66,0,0
5394,1,0,0,0,0,5,1.0234,-39.923,500,15,1.1,0.9,39.5,-4.19,0,0
5395,1,0,0,0,0,5,1.0224,-37.829,230,15,1.1,0.9,41.95,-1.78,0,0
5396,1,0,0,0,0,5,1.0167,-40.581,161,15,1.1,0.9,-19.28,16.51,0,0
5397,1,0,0,0,0,5,1.0075,-38.581,115,15,1.1,0.9,-151.24,44.66,0,0
5398,1,0,0,0,0,5,1.0075,-38.581,115,15,1.1,0.9,-151.24,44.66,0,0
5399,2,0,0,0,0,5,1.0271,-39.201,13.8,15,1.1,0.9,39.6,-4.16,0,0
5400,1,108.27,30.68,0,0,5,0.99678,-66.989,161,16,1.1,0.9,176.4,30.51,0,0
5401,1,0,0,0,0,5,1.0088,-55.417,500,18,1.1,0.9,16.35,-7.89,0,0
5402,1,65.97,18.69,0,0,5,0.99984,-58.912,161,18,1.1,0.9,95.4,9.68,0,0
5403,2,0,0,0,0,5,1.0219,-53.959,18,18,1.1,0.9,16.75,-7.7,0,0
5404,2,0,0,0,0,5,1.0178,-54.562,18,18,1.1,0.9,16.62,-7.76,0,0
5405,2,0,0,0,0,5,1.018,-54.47,18,18,1.1,0.9,16.63,-7.75,0,0
5406,2,0,0,0,0,5,1.0215,-54.002,18,18,1.1,0.9,16.73,-7.7,0,0
5407,1,21.28,6.03,0,0,5,1.0121,-57.277,161,18,1.1,0.9,50.32,4.47,0,0
5408,1,26.57,7.53,0,0,5,1.0065,-66.912,161,16,1.1,0.9,199.06,31.69,0,0
5409,1,92.56,26.22,0,0,5,0.98455,-68.589,161,17,1.1,0.9,202.72,15.05,0,0
5410,1,0,0,0,0,5,1.0241,-50.99,500,13,1.1,0.9,32.32,-0.33,0,0
5411,1,120.07,34.02,0,174.61,5,1.0247,-53.839,161,13,1.1,0.9,35.68,0,0,0
5412,1,144.59,40.97,0,0,5,0.99542,-68.918,161,16,1.1,0.9,289.23,42.6,0,0
5413,1,0,0,0,0,5,1.0055,-51.157,500,12,1.1,0.9,34.04,-0.27,0,0
5414,1,0,0,0,0,5,1.0169,-52.341,161,12,1.1,0.9,37.4,1,0,0
5415,2,0,0,0,0,5,1.0009,-48.947,13.8,12,1.1,0.9,33.99,0,0,0
5416,2,0,0,0,0,5,1.0008,-48.922,13.8,12,1.1,0.9,34.03,0,0,0
5417,2,0,0,0,0,5,1.0013,-49.189,13.8,12,1.1,0.9,33.99,0,0,0
5418,2,0,0,0,0,5,1.002,-49.301,13.8,12,1.1,0.9,34.02,-17.66,0,0
5419,2,0,0,0,0,5,1.0035,-50.071,13.8,12,1.1,0.9,34.03,4.23,0,0
5420,1,14.67,4.16,0,0,5,1.001,-66.722,161,17,1.1,0.9,181.18,15.97,0,0
5421,1,2.01,0.57,0,167.52,5,1.0195,-67.398,161,16,1.1,0.9,226.28,34.57,0,0
5422,1,182.95,51.83,0,479.28,5,1.0255,-69.922,161,17,1.1,0.9,243.65,0,0,0
5423,2,0,0,0,0,5,1.0244,-69.257,13.8,17,1.1,0.9,243.42,4.37,0,0
5424,2,0,0,0,0,5,1.0255,-69.922,13.8,17,1.1,0.9,243.65,4.35,0,0
5425,1,52.93,15,0,0,5,0.99434,-69.415,161,16,1.1,0.9,302.54,38.34,0,0
5426,1,43.86,12.43,0,0,5,0.99232,-64.927,161,14,1.1,0.9,114.88,12.69,0,0
5427,1,25.31,7.17,0,0,5,0.98905,-66.173,161,14,1.1,0.9,302.79,35.25,0,0
5428,1,85.26,24.16,0,0,5,0.99819,-67.709,161,17,1.1,0.9,199.61,24.16,0,0
5429,1,106.17,30.08,0,0,5,0.98863,-68.875,161,17,1.1,0.9,266.29,-50.38,0,0
5430,1,60.59,17.17,0,0,5,1.0051,-64.43,161,12,1.1,0.9,117.33,4.18,0,0
5431,1,84.43,23.92,0,0,5,0.99344,-69.174,161,16,1.1,0.9,308.74,44.08,0,0
5432,1,42.02,11.91,0,0,5,0.99902,-63.099,161,12,1.1,0.9,99.98,4.63,0,0
5433,1,116.98,33.14,0,0,5,0.99341,-69.662,161,17,1.1,0.9,224.94,14.68,0,0
5434,1,9.96,2.82,0,0,5,1.0049,-66.558,161,17,1.1,0.9,276.49,-168.55,0,0
5435,1,4.5,1.27,0,0,5,1.0176,-54.306,161,12,1.1,0.9,40.4,1.55,0,0
5436,1,72.89,20.65,0,0,5,0.99611,-70.602,161,16,1.1,0.9,358.7,39.69,0,0
5437,1,9.01,2.55,0,0,5,0.99828,-58.223,161,13,1.1,0.9,76.41,12.72,0,0
5438,1,50.24,14.24,0,0,5,0.99521,-68.277,161,17,1.1,0.9,207.6,-4.66,0,0
5439,1,113.9,32.27,0,0,5,0.9995,-63.034,161,14,1.1,0.9,97.38,11.75,0,0
5440,1,167.12,47.35,0,200,5,1.0016,-69.829,161,17,1.1,0.9,231.42,21.44,0,0
5441,1,145.18,41.13,0,0,5,0.99583,-66.433,161,17,1.1,0.9,192.57,6.22,0,0
5442,1,43.72,12.39,0,0,5,0.99318,-68.68,161,17,1.1,0.9,215.86,13.68,0,0
5443,1,52.34,14.83,0,0,5,0.99651,-68.028,161,17,1.1,0.9,246,-0.63,0,0
5444,2,0,0,0,0,5,1.01,-59.522,500,17,1.1,0.9,95.24,0,0,0
5445,1,0,0,0,0,5,0.99974,-63.369,161,17,1.1,0.9,236.96,23.39,0,0
5446,1,40.66,11.52,0,0,5,1.0032,-57.625,161,13,1.1,0.9,39.28,2.03,0,0
5447,1,154.46,43.76,0,0,5,0.9874,-67.86,161,17,1.1,0.9,192.27,15.77,0,0
5448,1,0,0,0,0,5,1.0089,-63.465,500,17,1.1,0.9,111.18,10.63,0,0
5449,1,266.99,75.65,0,0,5,1.0105,-66.874,161,17,1.1,0.9,190.49,30.46,0,0
5450,1,17.1,4.84,0,0,5,0.99149,-67.634,161,16,1.1,0.9,191.84,34.34,0,0
5451,1,0,0,0,0,5,1.025,-50.969,500,13,1.1,0.9,31.44,-1.1,0,0
5452,1,106.6,30.2,0,0,5,1.02,-52.262,161,13,1.1,0.9,32.23,-0.5,0,0
5453,1,67.92,19.24,0,0,5,0.99678,-65.198,161,17,1.1,0.9,1555.4,-224.39,0,0
5454,1,47.76,13.53,0,0,5,1.0028,-65.599,161,16,1.1,0.9,209.01,36.97,0,0
5455,1,9.47,2.68,0,0,5,0.99652,-61.244,161,12,1.1,0.9,187.29,23.46,0,0
5456,1,12.62,3.58,0,0,5,1.0188,-47.965,161,15,1.1,0.9,30.1,1.64,0,0
5457,1,103.54,29.34,0,0,5,0.99295,-69.139,161,17,1.1,0.9,223.1,21.68,0,0
5458,1,0,0,0,0,5,1.0105,-53.522,161,13,1.1,0.9,143.81,13.45,0,0
5459,1,0,0,0,0,5,1.0108,-54.969,115,13,1.1,0.9,274.33,38.9,0,0
5460,1,14.16,4.01,0,0,5,0.9929,-57.732,115,13,1.1,0.9,279.74,40.72,0,0
5461,1,72.8,20.63,0,0,5,1.0074,-53.254,161,13,1.1,0.9,43.57,3.94,0,0
5462,1,86.05,24.38,0,0,5,0.9939,-69.251,161,16,1.1,0.9,318.61,37.55,0,0
5463,1,160.33,45.43,0,0,5,0.99228,-70.395,161,17,1.1,0.9,288.45,30.53,0,0
5464,1,0,0,0,0,5,1.0077,-63.67,500,16,1.1,0.9,128.81,13.93,0,0
5465,1,218.17,61.81,0,0,5,1.0111,-67.474,161,16,1.1,0.9,196.17,19.55,0,0
5466,1,7.44,2.11,0,0,5,1.0032,-56.125,161,13,1.1,0.9,38.34,1.84,0,0
5467,1,28.23,8,0,0,5,0.99861,-70.534,161,16,1.1,0.9,487.5,26.33,0,0
5468,1,42.13,11.94,0,0,5,0.99385,-69.412,161,17,1.1,0.9,394.46,36.26,0,0
5469,1,8.5,2.41,0,0,5,0.99275,-68.456,161,17,1.1,0.9,346.24,-30.51,0,0
5470,1,70.52,19.98,0,0,5,1.0091,-57.327,161,13,1.1,0.9,38.71,1.84,0,0
5471,1,1.44,0.41,0,0,5,1.022,-53.316,161,12,1.1,0.9,40.29,1.22,0,0
5472,1,4.57,1.29,0,0,5,1.0005,-45.751,161,15,1.1,0.9,-133.43,71.05,0,0
5473,1,4.03,1.14,0,0,5,1.0008,-59.733,161,18,1.1,0.9,908.98,-237.42,0,0
5474,1,3.11,0.88,0,0,5,0.99727,-59.593,161,14,1.1,0.9,109.75,18.73,0,0
5475,1,59.28,16.8,0,0,5,0.99618,-67.892,161,17,1.1,0.9,881.94,-108.02,0,0
5476,1,10.97,3.11,0,0,5,0.9902,-62.193,161,14,1.1,0.9,94.5,13.37,0,0
5477,1,79.03,22.39,0,0,5,1.012,-55.226,161,13,1.1,0.9,36.53,0.38,0,0
5478,1,137.94,39.08,0,120,5,0.99668,-69.829,161,17,1.1,0.9,291.36,31.68,0,0
5479,1,0,0,0,0,5,1.0042,-61.585,500,17,1.1,0.9,101.21,10.87,0,0
5480,1,179.23,50.78,0,0,5,0.99413,-65.112,161,17,1.1,0.9,141.9,14.77,0,0
5481,1,58.18,16.49,0,0,5,0.98804,-66.466,161,17,1.1,0.9,347.2,-17.1,0,0
5482,1,69.18,19.6,0,260,5,1.0065,-71.268,161,16,1.1,0.9,425.95,25.38,0,0
5483,1,84.63,23.98,0,0,5,1.0059,-67.846,161,17,1.1,0.9,188.54,19.22,0,0
5484,1,6.29,1.78,0,0,5,1.0187,-44.096,161,15,1.1,0.9,38.25,-4.75,0,0
5485,1,4.69,1.33,0,0,5,1.0105,-59.829,161,14,1.1,0.9,39.17,-1.39,0,0
6001,1,103.81,29.41,0,237.22,6,1.03,-56.815,115,22,1.1,0.9,-9.42,0,0,0
6002,1,32.48,9.2,0,0,6,1.0105,-56.782,115,26,1.1,0.9,421.05,72.56,0,0
6003,1,0,0,0,0,6,1.0317,-46.231,500,25,1.1,0.9,22.28,-2.43,0,0
6004,1,0,0,0,0,6,1.0194,-42.658,230,25,1.1,0.9,68.32,5.56,0,0
6005,1,75.48,21.39,0,0,6,1.0226,-45.863,115,25,1.1,0.9,196.34,16.4,0,0
6006,2,0,0,0,0,6,1.04,-44.832,13.8,25,1.1,0.9,22.37,0,0,0
6007,2,0,0,0,0,6,1.0317,-46.231,13.8,25,1.1,0.9,22.28,-2.43,0,0
6008,2,0,0,0,0,6,1.04,-44.711,13.8,25,1.1,0.9,22.36,0,0,0
6009,2,0,0,0,0,6,1.04,-43.683,13.8,25,1.1,0.9,22.4,0,0,0
6010,2,0,0,0,0,6,1.04,-44.462,13.8,25,1.1,0.9,22.38,0,0,0
6011,1,24.02,6.81,0,0,6,1.0129,-52.278,115,22,1.1,0.9,380.73,41.05,0,0
6012,1,13.51,3.83,0,93.73,6,1.03,-49.689,115,25,1.1,0.9,372.31,0,0,0
6013,1,94.89,26.89,0,0,6,0.99456,-57.787,115,26,1.1,0.9,182.71,22.2,0,0
6014,1,5.51,1.56,0,0,6,1.0199,-51.687,115,24,1.1,0.9,717.8,0.19,0,0
6015,1,24.76,7.02,0,0,6,1.009,-56.103,115,26,1.1,0.9,80.9,15.82,0,0
6016,1,176.43,49.99,0,0,6,1.0117,-56.883,115,26,1.1,0.9,193.18,19.83,0,0
6017,1,83.31,23.6,0,0,6,1.0073,-55.146,115,22,1.1,0.9,188.71,-1.88,0,0
6018,1,2.46,0.7,0,0,6,0.99322,-56.521,115,23,1.1,0.9,634.76,147.18,0,0
6019,1,59.07,16.74,0,0,6,0.9925,-57.188,115,23,1.1,0.9,866.14,129.17,0,0
6020,1,16.53,4.68,0,0,6,1.0191,-51.502,115,23,1.1,0.9,37.48,11.92,0,0
6021,1,0,0,0,0,6,1.0273,-48.908,500,23,1.1,0.9,12.34,-7.45,0,0
6022,1,0,0,0,0,6,1.0162,-51.604,230,23,1.1,0.9,6.09,-11.24,0,0
6023,1,132.89,37.65,0,0,6,1.0005,-55.381,115,23,1.1,0.9,115.11,40.72,0,0
6024,1,84.99,24.08,0,250,6,1.0233,-58.944,115,23,1.1,0.9,1081.2,68.72,0,0
6025,1,64.63,18.31,0,370.2,6,1.03,-57.141,115,26,1.1,0.9,232.82,0,0,0
6026,1,22.12,6.27,0,0,6,1.0016,-55.937,115,26,1.1,0.9,114.95,16.95,0,0
